id,name,artists_names,track_uri,popularity,album_type,is_playable,release_date,artists_uris,playlist_uris
16222,Whispers In The Dark,['Yanni'],spotify:track:4FYQpXomAdYJ93jblGWdtG,40,album,True,1993,['spotify:artist:72qxDp6R6v22pai96pZioz'],['spotify:playlist:4yJtMYMgcxTGw3gUHAVhNl']
160832,Offshore,['Armin van Buuren'],spotify:track:6ZS9A0sQyiGOFcUPjL57NI,34,album,True,2022-06-10,['spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5'],['spotify:playlist:4wM86bbXb5U6IxOAXh5Wev']
174582,フレア,['Superfly'],spotify:track:6ticgZxVwwP3naFwq9mPsZ,33,single,True,2019-11-01,['spotify:artist:5M8AXrOifBT8elkLKbGPQZ'],['spotify:playlist:2s3wTM8U5NsgfY21V78J11']
130631,"Oratorio pour le couronnement des princes souverains de toute la chrétienté: No. 3, Moderato religioso","['Jean François Lesueur', 'Christoph Spering', 'Chorus Musicus Das Neue Orchester']",spotify:track:74P71aP4zO8RDUOMOHYuhI,14,album,True,1993-01-01,"['spotify:artist:3EOe6vbPs69MzWTKn0NJjL', 'spotify:artist:0h5jLgS6vlq0dnBLt839X2', 'spotify:artist:07URz5OypyJEnrSrXVbBJJ']",['spotify:playlist:4ZN1fbXWdFVdPT5dVEMEjR']
199128,Good God,['Cade Thompson'],spotify:track:2qgYWwsLHakKwgR6CLArfy,47,single,True,2023-02-24,['spotify:artist:0Rta8FGUn7TLTsFiumWoC4'],['spotify:playlist:0aRA35IuEqBfUfjiZtVJ5M']
196975,Creation of Reality,['Sinbreed'],spotify:track:2hXRz59Vjpj97yeF1z891D,2,single,True,2016-01-13,['spotify:artist:0pB5DhUgBouH1tLYSEKmMX'],['spotify:playlist:7bZM6Vn9MfBISk1gAay9pE']
140638,Driving,['Brian Regan'],spotify:track:5XSp2fQ61yjtzHDEAtd4RZ,0,album,True,2016-02-16,['spotify:artist:566AijAv3pxSbRYM0kgyYf'],['spotify:playlist:6nlhYPuWuTI2qnv6hC2WpZ']
132390,"Dowland: Consort Lessons, Book 1: Captaine Piper's Pavan and Galliard",['David Munrow'],spotify:track:4LjqX21ukGkquvGE4qwdT4,2,album,True,2006-04-17,['spotify:artist:3g42bvWbvi723weXdEiROz'],['spotify:playlist:7dfEaf8JwEuUu9JEjC3LaK']
75267,Love Come Down - Single Version,"['Evelyn ""Champagne"" King']",spotify:track:2RCOWNCxDIphjhqTtkwtwR,54,compilation,True,1990-04-09,['spotify:artist:4JCt4xrbbBB9blkKwNlcJ7'],['spotify:playlist:1tvBTMHfGCD7RLY7tqc75G']
20849,Hymn for the Weekend,['Coldplay'],spotify:track:3RiPr603aXAoi4GHyXx0uy,82,album,True,2015-12-04,['spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'],"['spotify:playlist:37i9dQZF1DWWCk4v3ohhHQ', 'spotify:playlist:0fdl8h0EC9am1ykTD1t36i', 'spotify:playlist:3EgWpevnsVkDz3cgWpS7hv', 'spotify:playlist:4BqUbsjanchoIYCBCfVBQB', 'spotify:playlist:2h4wEwQR3Jox8zBohnG2Y4', 'spotify:playlist:3Y1kOV8D98YpYykBfrggcf', 'spotify:playlist:6xHyFfcew7WC7yYAC798Kg', 'spotify:playlist:5ZcNolG8B2BXbyipxT9YRy', 'spotify:playlist:5jUY862jO8SpNnWUUPQwtK', 'spotify:playlist:1WtIeVj2pcNX6c75joDhT1', 'spotify:playlist:5YnieTy1QVmyHGiq0D6h7w', 'spotify:playlist:3BpbQroVKZeu7JgFS7ylcf', 'spotify:playlist:29u9TySXb40AsmN7x82qPz', 'spotify:playlist:3CbbyUCHvYySyQaWHYP7mL', 'spotify:playlist:5bUVfzb5rek5uCBbpuDfBU', 'spotify:playlist:3cccSX9qfdGUkNO3zY1blJ', 'spotify:playlist:2cXAvcqfqVLJK7IPiPvEQe', 'spotify:playlist:2PMbTTA1MxjN2Aub07AUBR', 'spotify:playlist:37i9dQZF1DXcfJb5A3855D', 'spotify:playlist:1bjpETNiJZj9HVIm513cF9', 'spotify:playlist:37i9dQZF1DX1ngEVM0lKrb', 'spotify:playlist:2NzJVFMSX908u7jvREw9S7']"
235865,Tears in Heaven,['Angeline Delaunay'],spotify:track:1UURN4ELzsR583TwuuZ91E,38,single,True,2021-02-10,['spotify:artist:4v4KtI8f8puIEpQ4SoW270'],['spotify:playlist:37i9dQZF1DX6dZ7oW0l88P']
36821,Red,['808 DEAD'],spotify:track:6p2zq7n7P8QroD7D1PiFef,0,single,True,2022-11-11,['spotify:artist:0Rey6YU8mxR20hOZasBuKd'],['spotify:playlist:4k9aX4yueRXjDPMK3eBAaj']
222559,Willowcrest,['Buddy Rich'],spotify:track:0qn4NzhXrcy4R9RtHv1uQQ,32,album,True,2017-09-15,['spotify:artist:1pVtwG5Up1OZOEpSHJ4AAs'],['spotify:playlist:2yMnZvuL2B8qivOAPVJc4S']
159185,Down For You,"['Holy Goof', 'Bru-C']",spotify:track:6i5uTdapTTQ5ivwq2eLC5k,0,single,True,2020-02-07,"['spotify:artist:2gNmFyBanPG1slh2pHnCtU', 'spotify:artist:7GDrXlpRrdG29o4n0pNR5D']",['spotify:playlist:33PyNc0RyLhPMiGKQpnO5j']
43832,At Doom's Gate (DOOM E1M1),['Daniel Tidwell'],spotify:track:2dAI0qoOTobcP8yQAr6RYz,48,single,True,2015-07-31,['spotify:artist:7zdmbPudNX4SQJXnYIuCTC'],"['spotify:playlist:57dAGbI5BkRCGkThAvsdvu', 'spotify:playlist:5wxUuUOpzqNVqrDme2yRCm', 'spotify:playlist:3iMW9gZKcPFznAii4Q4lUI']"
233823,Om Namah Shivaya ~ Perfect Love,['Reema Datta'],spotify:track:3ppYMiCK8LTBfq1rsAzrjJ,0,album,True,2010-04-27,['spotify:artist:0Ipx0PubOiXB3ONxpRK4pc'],['spotify:playlist:1E3DwWIhY9eX2MLr3plPSt']
191110,We Three Kings,['Greg Vail'],spotify:track:1CwZD51f7fzJLGpLKmI3Fi,0,album,True,2000,['spotify:artist:6Yn96DfeLuerxcXxIYMKBK'],['spotify:playlist:0OsRB5FchDY3BtyUyQPc8S']
137056,君と見る風の行方,['Matenrou Opera'],spotify:track:5XB3fRL4LQX3P4EmDcby5u,9,album,True,2016-01-20,['spotify:artist:1Gnhms6SzyrrdDCTYGr8Ce'],['spotify:playlist:37i9dQZF1DZ06evO0WkrzF']
147938,Barbara's Song,['Ian Noe'],spotify:track:1PFHD0gt2ghAPF0A572WNv,34,album,True,2019-05-31,['spotify:artist:2TEpPi5SFalflhpcQHq3lB'],['spotify:playlist:0WF9lDaywYG38IIFJVeouc']
211124,Sun,['憂鬱'],spotify:track:6dVqbuFRtVTnVTKFAZCXlu,41,album,True,2018-03-23,['spotify:artist:20u8hwnA8dWgwaLvc7pgwB'],"['spotify:playlist:4Y9pcW84Eo9knONr2H15UM', 'spotify:playlist:4TRMHqA40cxi3eURSgwuW9']"
247182,A Promise I Make,['Dakota Moon'],spotify:track:6dWbvrb0xygIlstvZxDhDJ,34,album,True,1998-04-03,['spotify:artist:7ELimrCB9CnQYcbhRKsjf9'],['spotify:playlist:41ldJgEm7ViEGAgcmOVsAm']
167199,Travelling Through Wonders,"['Marie', 'Julia Thomsen']",spotify:track:0R1FMbUV2sYRE398YOPNTf,29,single,True,2023-01-27,"['spotify:artist:6ueYkCg9lNn7lArd5B8SD5', 'spotify:artist:5r0183a5eBJthIj3EYtHnE']",['spotify:playlist:37i9dQZF1DX9c7yCloFHHL']
96152,Necio (feat. Carlos Santana),['Romeo Santos'],spotify:track:3DKWF8is9hzp84aSxnhlag,73,album,True,2014-02-25,['spotify:artist:5lwmRuXgjX8xIwlnauTZIP'],['spotify:playlist:1HR7CCQTpx9PoEYQy6dwoi']
233165,Me Está Gustando,['Banda Los Recoditos'],spotify:track:4XF6O1zGtlm2PAQo1wVeop,40,single,True,2016-01-08,['spotify:artist:4bPiOPI4V99cepEftvBYak'],['spotify:playlist:5t52ktUvTvROhrop57Y1Z4']
209879,きらきら,['SHISHAMO'],spotify:track:32lWfnbzsZTX02L3935VF7,49,single,True,2023-03-04,['spotify:artist:6MGHit7sV38BhpChZYByFv'],['spotify:playlist:37i9dQZF1DX6ntWKaOqGAp']
171400,Now or Never,['keyosc'],spotify:track:6ykxlrhAe0sSjZ4IrWvsWj,1,album,True,2022-06-17,['spotify:artist:0SydLto2EtA1W5GzgUuqHT'],['spotify:playlist:2PUdNbjXpTxBZee4fG7s23']
75005,June's Cry,['Venna'],spotify:track:72NynuHPtVPMyeJq1y4eBT,48,single,True,2021-09-03,['spotify:artist:7qKJMpPZfyGHHwPgsjgFCP'],['spotify:playlist:37i9dQZF1DWVS5L9vqQwsg']
157292,A Self And A Mind,['Fluida'],spotify:track:3HH6zATBW7Z3iAtt6fK0yo,24,single,True,2019-07-19,['spotify:artist:3QvuOoePuqI8kHbA920MYM'],['spotify:playlist:7bPW0zVZnfM2n2pCCPNvY8']
275452,MANSORY,"['Lijpe', 'Frenna']",spotify:track:5ykyiyN3DwPgMjwdFvT7zW,52,single,True,2021-01-07,"['spotify:artist:6INEFmHKLhMIJAQzHUBAMd', 'spotify:artist:6m1LYS5NQonxjOcQFPQOb5']",['spotify:playlist:4bG4eKrYhTeT7exjmQ9B7K']
228408,Mystical Composer,['Momoko Kikuchi'],spotify:track:0eikLFcQlkRvxvNIQmf5ec,43,album,True,1986-06-25,['spotify:artist:0gT302jqzDIhNWY8YpzDCs'],"['spotify:playlist:3Ox2Q6FiGyLNzE7nyBSwL8', 'spotify:playlist:6co3NAb9y6hjvmqTOi3NUq']"
20118,Deeper,['Lárus Jacinda'],spotify:track:7iH6zlWiaIJFcAnMG0k6kE,45,single,True,2022-11-18,['spotify:artist:5Erm6RBvYLKo4Wm6okqRJs'],['spotify:playlist:37i9dQZF1DX6BbeVFYBeZs']
47814,Culture,['Hemka'],spotify:track:4DFiEMxfdqY78V4WFAwnrr,10,single,True,2021-01-29,['spotify:artist:16vVUCJ9sUyUdAsAjuG0Ej'],['spotify:playlist:1uouerITiMLdTEwqsMlbrM']
133169,Tel Aviv,['Little Element'],spotify:track:5K5oH63y3haLaOIdeViUvm,12,single,True,2019-06-07,['spotify:artist:7cVKmrLIk5aLqhgPF7pXwB'],['spotify:playlist:2UDkokELU922fDVL5yinly']
188465,Hashem Echad,['Itzik Orlev'],spotify:track:4QlOaED14fujmpg1oUCKbA,0,single,True,2016-08-13,['spotify:artist:02uC7PMc664MCuLgkz41DU'],['spotify:playlist:4teLje6Nb5bzLYm5U9YL6z']
133291,"Cello Sonata in G Minor, Op. 19: I. Lento - Allegro moderato","['Sergei Rachmaninoff', 'Anna Fedorova', 'Nordwestdeutsche Philharmonie', 'Laércio Diniz']",spotify:track:0OaihNV0BUmBAwOZcxqHVR,12,album,True,2015-06-26,"['spotify:artist:0Kekt6CKSo0m5mivKcoH51', 'spotify:artist:4XYFHLIlPjNVP449LBmK6E', 'spotify:artist:5zwGpMXCQhFFfF0gWVs4zM', 'spotify:artist:6T08AbnrBkTqQ6Z74xH4wk']",['spotify:playlist:3cH7TRHW9lM98Feftb9rog']
15727,Shaayraana,"['Pritam', 'Kaushik']",spotify:track:2UGhg8kZPwn9Aofl1083N4,0,album,True,2014-05-30,"['spotify:artist:1wRPtKGflJrBx9BmLsSwlU', 'spotify:artist:61GFHbaklmOlH3wHh2PA5K']",['spotify:playlist:1Am7Zvrxj1frPaWI3yp3GV']
13640,Take You There,['Kwaku Asante'],spotify:track:57x83GI7482qiFSDooS02L,43,album,True,2022-11-03,['spotify:artist:2aUr9B6iwO3eYiEHJIpB0M'],['spotify:playlist:37i9dQZF1DX2UgsUIg75Vg']
176663,Das ist dein Leben - Radio Edit,['Philipp Dittberner'],spotify:track:7zEiFyFtv5H0sfvFxPSXrU,10,single,True,2015-09-11,['spotify:artist:7oaSITFPadI3fnIxbv7hTa'],['spotify:playlist:6PB4tdWYneh0TbHIKU2UKs']
265603,Gossenabitur,['Knasterbart'],spotify:track:2knaeMCU2cPrWkM2MFNW72,0,album,True,2014-06-06,['spotify:artist:2bLQFqAXWz2uqiIYQx0kXV'],['spotify:playlist:4CQLStOuCLGoVgfHJQfn7a']
45747,There Is a Name - Live,['Bethel Music'],spotify:track:0qNABLLl9d3gNruV7is7tM,39,album,True,2019-01-25,['spotify:artist:26T4yOaOoFJvUvxR87Y9HO'],['spotify:playlist:2eKQ9NLHx0MJPh8xYHCBzv']
109576,Wagging Tongue,['Depeche Mode'],spotify:track:5g2GhW0Xdc0HHwUCaKkmRQ,0,album,True,2023-03-24,['spotify:artist:762310PdDnwsDxAQxzQkfX'],['spotify:playlist:74yK5UQ1XYPBN4ZzNonGno']
239574,Best Time,['BGYO'],spotify:track:0EUhMQB6Ct1AT0mBBOZsTp,33,single,True,2022-04-22,['spotify:artist:10bk3EHVC30yi6F10nmvL8'],['spotify:playlist:37i9dQZF1DWUF0tDIRaOPR']
264960,Just Like Leaving - Acoustic,['Bella White'],spotify:track:36H1H899AIrgTbas1gN1pY,37,single,True,2022-03-18,['spotify:artist:7Bk7ojRJfkv48w69JNF66V'],['spotify:playlist:6ZkygjP7GdMSKmsC2TJAz9']
269194,Postcards,['Blackbriar'],spotify:track:30mblyCPtgyslclow8QK2u,28,compilation,True,2008-01-01,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:2T2IoDQQYYPdjg8Rx89iTd']
112216,Here with Me,['Kieran Ball'],spotify:track:4P1bWG46ggUx3kOdnDEAfs,35,compilation,True,2020-01-17,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],"['spotify:playlist:5Z6AhELcmzaOcbiLGcQyu5', 'spotify:playlist:37i9dQZF1DXaDzsRodF91I']"
86618,I'm Not The Only One - Sped Up,"['Sam Smith', 'Speed Radio', 'xxtristanxo']",spotify:track:4gL8fyRJwOsRIwWi7TXR0n,69,single,True,2022-09-09,"['spotify:artist:2wY79sveU1sp5g7SokKOiI', 'spotify:artist:1YzaVDzA3EdEipDSUeNQER', 'spotify:artist:4kBCXTJBl1aY9pDHONsjfr']",['spotify:playlist:29u9TySXb40AsmN7x82qPz']
164781,The Business,"['Sunseekers', 'SIQUE']",spotify:track:6HhPrwARsCNseeIFeLP0hm,7,single,True,2021-04-02,"['spotify:artist:65KvskAA7IOSFh8j6p68dW', 'spotify:artist:5kI4yBIQJPlI00krjJ98NB']",['spotify:playlist:0VBDoaJZtuSNsV1GI4iNXi']
125739,Wallflower,['Agnes Obel'],spotify:track:655p2fhi1Zb6VI2creD0ZJ,0,album,True,2010,['spotify:artist:1rKrEdI6GKirxWHxIUPYms'],['spotify:playlist:4dPNTWFmo4mose12QzuKVv']
152749,Mi Gente - Hugel Remix,"['J Balvin', 'Willy William', 'HUGEL']",spotify:track:7w1RxkQtEwKYEoyQuaxfXW,50,single,True,2017-11-03,"['spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5', 'spotify:artist:4RSyJzf7ef6Iu2rnLdabNq', 'spotify:artist:5PlfkPxwCpRRWQJBxCa0By']",['spotify:playlist:768pWYvefJv5VecJ89IRUy']
20033,"Adagio in E Major, K. 261","['Wolfgang Amadeus Mozart', 'Pinchas Zukerman']",spotify:track:2vBuaUzWANdghLfM1nF0Yw,56,album,True,1982,"['spotify:artist:4NJhFmfw43RLBLjQvxDuRS', 'spotify:artist:57J4DccKLul7z7kqfRPiER']",['spotify:playlist:37i9dQZF1DX8qVlPzYQL5d']
67213,Portrait (Out of the Blue),['Enya'],spotify:track:5F83kJlBQ49pUCqZw83Jlp,31,album,True,1987,['spotify:artist:6uothxMWeLWIhsGeF7cyo4'],['spotify:playlist:7fmsqEZxPCvHttIC7TxEYJ']
25587,Della Reese at the Movies,['Michael Seyer'],spotify:track:7mYmAuPIEcBGTrEQKU5pUP,37,single,True,2016-12-31,['spotify:artist:7K4cef9h3NvU7Xb3BH7Ade'],['spotify:playlist:0X4FUHJzrWWFxKOXU0laRi']
230223,SOU VENCEDOR,['Mc Zoinho'],spotify:track:2Ani8rAegQDYRTOTRnIkLh,9,single,True,2022-09-01,['spotify:artist:0tcMrxqrdaoeUk3SdtQbHX'],['spotify:playlist:2Mb9SxxjIulpBLqWYBRdJ4']
150699,nobody but u,['poolsideconvo'],spotify:track:0Mq7DQeSqhxaw8l4H42Wfw,35,single,True,2020-11-27,['spotify:artist:2LSEjxlLwKF2YelaT0kiQJ'],"['spotify:playlist:37i9dQZF1DX6MNYaY0PcFh', 'spotify:playlist:4xRmHsyOinWxYtw053MBZe']"
210234,Easy Bake (feat. Kendrick Lamar & SZA),['Jay Rock'],spotify:track:2iXm6lM5KNUHOGP5OQSeyA,38,album,True,2015-09-11,['spotify:artist:28ExwzUQsvgJooOI0X1mr3'],['spotify:playlist:37i9dQZF1DZ06evO1dlawg']
123361,Lullaby,['Jack Johnson'],spotify:track:1G0TdnHQLeVY7X1rQJOb93,40,album,True,2006,['spotify:artist:3GBPw9NK25X1Wt2OUvOwY3'],['spotify:playlist:3ZyRChGrJDoumNLMlTrveh']
267812,Call of the Islands,['Ìxtahuele'],spotify:track:08SQrOgsLbXe6ZypKjHdmQ,16,album,True,2016-11-11,['spotify:artist:3zWk05HzOm7nWIBkKCYmXN'],['spotify:playlist:7Ii48UoixIJ2bxaVVz6SX3']
226521,Mad Summer,"['Nocatchphraze', 'Anton']",spotify:track:74NXZxHh9WGjDTWtkVkAzi,43,single,True,2022-08-26,"['spotify:artist:4efXbuujGTBlH1mfRkvnpJ', 'spotify:artist:7crM3nBmCpsIrBUOCpo6jA']",['spotify:playlist:37i9dQZF1DX06817kK7cRP']
60667,Why Didn't You Come?,['Autumn Orange'],spotify:track:2qTQVDdMOA1OUgd6u2TJs6,0,album,True,2019-06-27,['spotify:artist:0qxYe3bUK07HdZ2VLQ7Cwg'],['spotify:playlist:58av0dKX8rmmoAyGjq2qza']
86165,The Poet,['Ryan Bingham'],spotify:track:6ky22lfaJkoGgDRE6W5xUn,53,album,True,2010-01-01,['spotify:artist:31z9f9AyPawiq0qlBO1M3i'],"['spotify:playlist:46eYEKA3lcfcYnhwyoWkjo', 'spotify:playlist:55Ve9i1oeugxI7CZN4NqNC', 'spotify:playlist:3D1UIzXoif6vTUsQRv8hRS', 'spotify:playlist:6jUPGilgR7ULqC1y2B09qJ']"
58948,Alfresco,['Another Ambition'],spotify:track:7D6eFFZiaBKI2VgkqXehUc,13,single,True,2020-07-10,['spotify:artist:3u3VXdGmLbdprMeNlXE2TJ'],['spotify:playlist:1jHoQEFPCudrA4GzpL4EUP']
149009,The Route That I Took,"['Joe Diffie', 'Sammy Kershaw', 'Aaron Tippin']",spotify:track:64EeXE3RQrtXiE3nblzL2r,18,album,True,2013-05-28,"['spotify:artist:3THMgU4KdL7LlO5TEREs2g', 'spotify:artist:3tkZthBATD0S45hm1DmB2O', 'spotify:artist:4XwKU420OWVk38vz1KvH3M']",['spotify:playlist:0jHYE0jDJinBKC41E41RlX']
161276,Out Of Touch,['Lastlings'],spotify:track:4jbBFc6hXd1puFokMBLR7q,26,album,True,2020-11-20,['spotify:artist:0M7GyeyRi2fG8c1LdP4jhi'],['spotify:playlist:6fjJYZsGqqF1xY0TVAauDh']
8005,Juicebox,['The Strokes'],spotify:track:3jjQHULAVn71k40mKwGMiV,59,album,True,2006-01-03,['spotify:artist:0epOFNiUfyON9EYx7Tpr6V'],['spotify:playlist:1RXPFwpysWemx8N7wjVf3V']
211399,Number One,"['SEGA SOUND TEAM', 'Richard Jacques']",spotify:track:3nBjJPbaVXpbOt7G1UPER7,33,album,True,2014-06-25,"['spotify:artist:4ShgdWtm52xvEr8uYmT0V6', 'spotify:artist:66SWQBUB6cJGBegelsW2sd']",['spotify:playlist:1dfGi2gpreK54gDMdT0LqO']
252122,Same Old Song,['The Pietasters'],spotify:track:5z2ib7lZluJ2tKzpQStpEJ,0,album,True,1996,['spotify:artist:7tleIwvDsYTM0MAXBTOeKn'],['spotify:playlist:4qah5bujuM7GSqAlClPbuJ']
199660,Trophy Gvng,"['BrvndonP', 'Mission']",spotify:track:1Sqk0qcuR6LjO3sEZ9u4cG,24,single,True,2022-04-08,"['spotify:artist:0hO40pJ3oZNnq7joT2xQGy', 'spotify:artist:02gxa3HE5O0zBKRjeDh6Ba']",['spotify:playlist:67oQ1KB04clQXPDx14we6U']
139756,Machi Sahel,"['Cheb Adil El Miloudi', 'Cheba Maria']",spotify:track:0dp6u0dB4CJwuFF0MXjAES,18,album,True,2015,"['spotify:artist:5F2emnRTttgscniGnf9z3h', 'spotify:artist:1xmzJAhHsz4x3PKWQbc1Ax']",['spotify:playlist:4BcmdHW7zebrkqopqBbcmS']
53575,Woah,['Lil Baby'],spotify:track:02RCbjb9czvQKNGBmEmWob,64,album,True,2020-02-28,['spotify:artist:5f7VJjfbwm532GiveGC0ZK'],"['spotify:playlist:6Z0be4pNePInrqW0kZiAGn', 'spotify:playlist:53AYu5sh7ODuSLRqc8Rie7', 'spotify:playlist:1RdUjHorGfPPV7anONjJvV', 'spotify:playlist:46JA81Au1opN21JjJt94iw', 'spotify:playlist:2eiZEQweFr8NSVAiehKVY9', 'spotify:playlist:7fElxbx8hSw0BJGjeXvCJy', 'spotify:playlist:58j2hPKeQBmmZzVGtWtPOV']"
161442,Reflections of You - Sadege Chill Out Remix,"['Trance Classics', 'Cathy Burton', 'Sadege']",spotify:track:0R85rGszyRg9Ted4odVCnV,17,single,True,2022-10-07,"['spotify:artist:5ZDwdxvPhW0lNrf1SSsUB6', 'spotify:artist:34ejTUpXgcgk63yNgmOspG', 'spotify:artist:3uYFFdzy3FyI9D1lZQ9I2n']",['spotify:playlist:37i9dQZF1DZ06evO3x8Ecb']
29524,I Love You More,['The Softies'],spotify:track:7EIDrlc32If1yF7pmIdACc,29,album,True,1995-09-26,['spotify:artist:0Ve1sk7tcGsb7ZVsp4o8GG'],['spotify:playlist:21bwFMY6TNp72kSyntGOFH']
68836,ROYAL,['IVE'],spotify:track:0LMdtBOxbVgrYoA4n0Vwvv,62,single,True,2022-04-05,['spotify:artist:6RHTUrRF63xao58xh9FXYJ'],['spotify:playlist:3Qkhsss52JgJpviAlAP4ei']
201570,Done for Me,['Amber Bullock'],spotify:track:0rebrB1VhVflnC73WuBJGh,26,album,True,2012-07-10,['spotify:artist:2UM3duwCMBDd8EykmBNOjw'],['spotify:playlist:3Jfim4bWxkbjXHhgApBskF']
226854,Paradise Garden,['Shakatak'],spotify:track:5oAbsddQWeKqqVeAn95WBp,0,album,True,2007,['spotify:artist:5FFtX4eFjh2vZQEl31d2XJ'],['spotify:playlist:6BFCgJZjMeJpwGp88nEPlY']
261392,Can Your Hossie Do The Dog,['Evan Craft'],spotify:track:5SKd5EbOyHfCMhGMu55haE,0,compilation,True,2009-06-01,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:401HK96zS55kQUSEKoydzb']
194947,Hosanna,['Paul Baloche'],spotify:track:1UOgR28QaXVe1y4jBAZTvc,16,album,True,2010-11-08,['spotify:artist:1jH3GuQCPI87UrS0hcScHr'],['spotify:playlist:24zTaKaXvhfr8qemixAdNp']
120691,Life Without You,['Stevie Ray Vaughan'],spotify:track:3RpweV0fDRXshoP24WJ5Xf,21,compilation,True,2006,['spotify:artist:5fsDcuclIe8ZiBD5P787K1'],['spotify:playlist:4l82eR510Fa1rAT5RQGKg0']
139502,Siman Tov Invei Hagefen,['Shloime Daskal'],spotify:track:11Frx3KWtEHAFBW9pIB39B,16,album,True,2016,['spotify:artist:7jJ0Jajxo6cJeXm12zeNLA'],['spotify:playlist:1aU2DE5ONqUhUZhWIUMGbx']
21204,Make Me Move - James Roche Remix,"['Culture Code', 'Karra']",spotify:track:105W4dhENS7sgUSMLMEWGh,0,single,True,2017-03-03,"['spotify:artist:2FF8wcGpikv5RFbAK1rvdZ', 'spotify:artist:24CzPFC4y3bM4AkUnZfuAU']",['spotify:playlist:7zPtU5qOa7nS2QoJaQYqft']
262636,Grey Ghost,['Henry Paul Band'],spotify:track:1noWIYqgKF7dv4IGSL21wZ,29,album,True,1979,['spotify:artist:4GGDnwXsF5e9gjhJMRZ03s'],"['spotify:playlist:6gKuzkvSdcAL1pCoEdpYyp', 'spotify:playlist:5gLD9XgenIbHWkIWeBGXwk', 'spotify:playlist:37i9dQZF1DXbDjX0hus3Iu']"
184366,Danger Zone,['Big L'],spotify:track:0kU9oWqYnPeqEca3x2auV9,42,album,True,1995-03-28,['spotify:artist:30fiiwr2EeZp1tAhzYCmyM'],['spotify:playlist:4Im8QBvl68FObicuHi1Vwe']
41287,The Disappeared,['Chinmaya Dunster'],spotify:track:6FlJudQ0S3wV6e8kSzaTQ0,0,album,True,2017-01-11,['spotify:artist:7IZWH07w9P4HXc2Qo9xwpY'],['spotify:playlist:1oBT5VDaWpPwszQKgsIrym']
219414,Pretzel Logic,['Steely Dan'],spotify:track:1iT3WVxV3fEeOzZZDHnipd,0,album,True,1974-01-01,['spotify:artist:6P7H3ai06vU1sGvdpBwDmE'],['spotify:playlist:7hJQFTCH2Swiq1bc9BPinB']
161378,Lucky Strike - Original Mix,['Mat Zo'],spotify:track:0HP08kawESitQ8Do67b4Bu,6,album,True,2012-03-06,['spotify:artist:2n7USVO8fO8FF8zq4kG2N1'],['spotify:playlist:7cEc9ewYHymDkAHvyQf344']
14575,Crush,['El Train'],spotify:track:0STqNsiWhEikLOxf622AkI,40,album,True,2023-01-13,['spotify:artist:5q4pPTzefHs5kUuBSQSHbJ'],['spotify:playlist:0CFuMybe6s77w6QQrJjW7d']
228989,GIVENCHY,['Duki'],spotify:track:2bbwjxA68m9PHZFWgF1fze,71,album,True,2022-07-20,['spotify:artist:1bAftSH8umNcGZ0uyV7LMg'],"['spotify:playlist:6AB9sReZzGJW0PTTABcKha', 'spotify:playlist:7vI0tN3yUn07dkK9T6p2pg']"
164002,Freeze Tag (feat. Cordae & Phoelix),"['Terrace Martin', 'Robert Glasper', '9th Wonder']",spotify:track:0rjvlFcg4QVi9dDzctDDGD,46,album,True,2020-10-09,"['spotify:artist:7MNEVabc4cs19CbzAFZmXz', 'spotify:artist:5cM1PvItlR21WUyBnsdMcn', 'spotify:artist:4s8ZGMVf3OiPktSP4ulpqU']",['spotify:playlist:37i9dQZF1DX62Nfha2yFhL']
52209,Café Com Leite,['Poirier'],spotify:track:0icCp5ScnBbKdyvLNLMx3N,41,album,True,2020-06-19,['spotify:artist:5IpvS5ea4bymk3HpP1jVU4'],['spotify:playlist:0M3rnSpwYlEgWn4JS7uN0O']
200427,I'm Living Righteous,['Alex Jean'],spotify:track:1nxEUqqYeq2UCObsrZ30y4,40,single,True,2023-01-14,['spotify:artist:5qSM9F3Ei58tG08tXrJjSi'],['spotify:playlist:37i9dQZF1DX0N57moxx9BL']
229643,Mediterraneo,['Joan Manuel Serrat'],spotify:track:7Bewui7KtaMzROeteRitRz,60,album,True,1971,['spotify:artist:1t7t8q4zoYHp22JLIx3FM7'],"['spotify:playlist:667Xg4LzvQ412b0anUtWNu', 'spotify:playlist:2wa4l3C4uxbzsVzyRrQYed']"
252673,Descending To Nowhere,['Rodrigo y Gabriela'],spotify:track:60JracokWqx5M8emEfCBSf,43,single,True,2023-02-15,['spotify:artist:7vX3cMVyW8gtDA4y855ynF'],['spotify:playlist:6zWLdPV6hxBFYy4vF3mj8q']
123503,Itsy Bitsy Spider,['CoComelon'],spotify:track:6cKlr2BOXBaqiuaHUY5Zwo,65,album,True,2019-11-26,['spotify:artist:6SXTTUJxIVwMbc1POrviTr'],['spotify:playlist:37i9dQZF1DWWu0xeeDiEZc']
