id,name,artists_names,track_uri,popularity,album_type,is_playable,release_date,artists_uris,playlist_uris
43480,The Invisible Embrace,['Max Corbacho'],spotify:track:7HmvAAAFeBEb5N2gyIrNmi,22,single,True,2019-02-08,['spotify:artist:0Qg8V53QwgXLDtN0xMUL5q'],['spotify:playlist:124JeQTJeajQFOXyxVpA2Q']
174977,Moi je n'oublie pas,['Dixon'],spotify:track:7tqgQGnlEVqdkj3tAtBw7Y,25,single,True,2022-12-15,['spotify:artist:44ga4npdjaqD4WGUt8oXXV'],['spotify:playlist:2sk8xNt1IHG9zOgf4mAf2r']
155558,Space Hopper,['Proxyon'],spotify:track:6oqLLDjlLfc8Xk6I32GHV0,13,album,True,1994-02-28,['spotify:artist:4AyNEJ8OM6hZPpMp0sig5h'],"['spotify:playlist:37i9dQZF1DX6eVMzZ9dfKv', 'spotify:playlist:2yBt10hu5uKp3IsjbQYky6']"
125883,Cut Up Us,['Overhang Party'],spotify:track:6GkmU5Sc26r6pP0UFv2vIh,0,album,True,2000,['spotify:artist:3lNjB5DvG8JrM78ZgrWegZ'],['spotify:playlist:7fORhvaT80PFmp7RB3WAiH']
164594,At last,['Alannah Hammer'],spotify:track:1lNdqczd0uKZcioivNQZBt,53,single,True,2019-11-22,['spotify:artist:2utndN6OrmNQKozhXYJ8Hn'],"['spotify:playlist:37i9dQZF1DWWvgjYSMUA0Z', 'spotify:playlist:37i9dQZF1DX0psQULQgJwx']"
135578,Get To This - Original Mix,['James Dexter'],spotify:track:6aMvGPfJs2hQhhyI0CcsLA,15,single,True,2016-01-29,['spotify:artist:7GwCNTWgIGOdOX5vXRsht4'],['spotify:playlist:0gfKIhgecJLd76cf5CYcjZ']
150416,Banga,['Ra Djan'],spotify:track:4NeXSwQmNkG6NQX8fgQf3c,0,album,True,2020-07-20,['spotify:artist:32bJipf7jPQKYTQ6hphjvG'],['spotify:playlist:1C1tFAZqeFgXJ34OG3yYJa']
211168,Lament,['Robohands'],spotify:track:6OxIEWUGenESgfvRgjSrGQ,0,album,True,2018-05-23,['spotify:artist:5qRtt9DQNy64ig66kCWFjX'],['spotify:playlist:0JwFxwCFJMdkEKZWhL621v']
96304,Get Off My Back,"['Bryan Adams', 'Hans Zimmer']",spotify:track:3d5m9pAfgKSqMsn3kX1J2P,53,album,True,2002-05-04,"['spotify:artist:3Z02hBLubJxuFJfhacLSDc', 'spotify:artist:0YC192cP3KPCRWx8zr8MfZ']","['spotify:playlist:2IUv2Po1Tzf6QiBbKkLz6z', 'spotify:playlist:2NGAlHMjAIfqdgHzcD3Gzr']"
102217,Rock This Party - Original,['Bob Sinclar'],spotify:track:5g6rWTgfQZ368TJbVZXF6n,0,single,True,2009-01-01,['spotify:artist:5YFS41yoX0YuFY39fq21oN'],['spotify:playlist:68mEzGLG9QEVR5SFp8uMNh']
66185,Guitar Man,['Jerry Reed'],spotify:track:2miE4JKvNNsRaDFvre019k,41,album,True,1967,['spotify:artist:3kvy8do7n0qVqvlNFS4yOF'],"['spotify:playlist:1eMg013gmqszs9XHI6SKRi', 'spotify:playlist:1Tpfpg8ZOhf427gwAjcYE1']"
91632,Little of Your Love - BloodPop® Remix,"['HAIM', 'BloodPop®']",spotify:track:67M8Sg4R7bEidOf0cag0Ld,34,single,True,2017-08-09,"['spotify:artist:4Ui2kfOqGujY81UcPrb5KE', 'spotify:artist:1okJ4NC308qbtY9LyHn6DO']",['spotify:playlist:4QoK49ZGUPtulhMqcUQLrJ']
258699,Killer,['Airbag'],spotify:track:4y5oWMrC6j6OhNWucCjN5y,29,album,True,2016-06-10,['spotify:artist:0gTqi1zdqD9s6islG2wLKC'],['spotify:playlist:5bHVsNZkrkVU80cDV6kjok']
93677,The Rumbling,['SiM'],spotify:track:6k0X05danQOXSBTVek5DU1,73,single,True,2022-02-07,['spotify:artist:2BM933ADIluGGrPBOhPgIt'],"['spotify:playlist:37i9dQZF1DX54Fkcz35jfT', 'spotify:playlist:37i9dQZF1DWSGR2XLfOnfo', 'spotify:playlist:17QgC1nXbRYriw6VZKUsEa', 'spotify:playlist:37i9dQZF1DX0hAXqBDwvwI', 'spotify:playlist:6eBWDk9fTNxCsDFsEsPPsE', 'spotify:playlist:37i9dQZF1DX5FZ0gGkvIRf', 'spotify:playlist:37i9dQZF1DX6XceWZP1znY']"
76401,Mario Fever,['Mipsick'],spotify:track:0dmVC3XxZzxqeBxGF3cRnn,29,single,True,2021-07-16,['spotify:artist:7ysUAzUBgOC4KPXklQO3bG'],['spotify:playlist:61DHJ4jOaseGnu4f0h27zL']
211791,West Side Lane,['Lost Years'],spotify:track:5839pJyWGLJ2Z9vzTDKG0L,38,album,True,2012-12-19,['spotify:artist:04an0WtFSvVqQkGrgIxq1Y'],['spotify:playlist:4LMeZUkOHv8h75PQL9gJlZ']
142799,"Dream, Fam!",['Futurebirds'],spotify:track:0K1iJzV3TDa1BIfbzUVIEV,20,album,True,2020-01-15,['spotify:artist:4Ait1vX2ZaWPrkua8Z664O'],['spotify:playlist:2qWymYHx0NLm5vVBgkrDE4']
273983,Beautiful Love,['Sophie Milman'],spotify:track:4vrdSRSPdwRPjeLL5iqb3p,43,album,True,2009-05-05,['spotify:artist:19GI8I4UhSpBl8Y9XpKyT4'],['spotify:playlist:37i9dQZF1DWWzPwswRwMiK']
29218,ocean floor,['mommy'],spotify:track:5TqmsQwyYox0D7XHLQJzMM,42,album,True,2018-03-13,['spotify:artist:0DJoMHFNyxWdoGqi8XMdfk'],['spotify:playlist:0zh0yakV3wwA69ISW2g1KL']
111479,Wondering,['Gianluca Pavan'],spotify:track:0sBJ7Bx78tOQwySUlww7jK,0,single,True,2021-02-23,['spotify:artist:13pBnyY8vHvnSeBrWCIpLb'],['spotify:playlist:0MO6ha8cacWlhu8gsANBt6']
101531,Outsiders at the Inn,"['Ryan Roth', 'Halina Heron']",spotify:track:5SCGNXCLKWcACSh8wE8oAV,22,album,True,2016-03-10,"['spotify:artist:73NO9p8azKTCden45dGclA', 'spotify:artist:2KInh2r0ggX4SmQBkFaw6d']",['spotify:playlist:2Mpg5bBOzBKFrPuper3DiA']
224986,Cotton States Rag (Live),['Tom Brier'],spotify:track:6BL4OSThTS8IQWC3cC4HQR,10,album,True,2015-10-29,['spotify:artist:1MS1jbrxtz1iQg1Gl0z7kL'],['spotify:playlist:4Dfe6YgDQtGYFSXGQPVy8a']
220466,Supreme,['Ratatat'],spotify:track:6t2464QjKQWSOx6qi1oOgK,29,album,True,2015-07-17,['spotify:artist:57dN52uHvrHOxijzpIgu3E'],"['spotify:playlist:1gr1ZY3XGGzWitHaaDUmwv', 'spotify:playlist:3ZsLD4E7ULFOmv4elTBw9f']"
188808,What Child Is This? (with Percy Faith & His Orchestra),['Johnny Mathis'],spotify:track:5pHVGMJY8zuukdIAPpT1vj,33,album,True,1958-10-06,['spotify:artist:21LGsW7bziR4Ledx7WZ1Wf'],['spotify:playlist:1cSe1tbdYYYnyoP93yJlRA']
124054,102 Dalmatians - Storyteller Version,['Peter Dennis'],spotify:track:1VaXlWV3IFtWNE19jxjyoE,28,single,True,2004-01-01,['spotify:artist:5DTxNEqLerM2V2oMzcAlNX'],"['spotify:playlist:1Yeg0iguRAurdQLMdZftKE', 'spotify:playlist:5QIEmVxbsCqPYcjcuujvkY']"
262031,When You Need It (feat. Wrabel),['Tenille Townes'],spotify:track:6be7birJOF85i9dL0wUrBg,44,album,True,2022-04-22,['spotify:artist:3TyeX0lk4B7k56ukfzEE0z'],['spotify:playlist:37i9dQZF1DWTyjRnMgESue']
100981,Lasting Lover,['Sigala'],spotify:track:3jndxeT5u3nLk8xeInW6pa,28,single,True,2020-09-11,['spotify:artist:1IueXOQyABrMOprrzwQJWN'],['spotify:playlist:62msWWOOAvnhyRL20bYVjc']
237100,Salas,['Little Symphony'],spotify:track:11fFu5kxsE98r5SYKLKUAB,39,album,True,2020-04-15,['spotify:artist:4SCWiQbJCMTHK737aNUqBJ'],"['spotify:playlist:4HTBQhKq1is4dO1vcNKtyC', 'spotify:playlist:3NeZxd0WysIXbA7Fes9Ho0']"
32848,Gregorian Chant: Celticus (Celtic Chant) Reprise,['Gregorian Chant for Meditation'],spotify:track:3Ukz0LpIZxSbyAZEQQwu3J,35,album,True,2009-04-29,['spotify:artist:5gjuOenEDPreIWWnofLJRG'],"['spotify:playlist:5atQRrNsmx1XQhqAUrBU8f', 'spotify:playlist:4dg8wndqLQ1XuWY9p5l52d']"
96487,Only Thing That’s Gone (feat. Chris Stapleton),['Morgan Wallen'],spotify:track:0CfPMZ1DSdzglsMRpLDM2H,65,album,True,2021-01-08,['spotify:artist:4oUHIQIBe0LHzYfvXNW4QM'],['spotify:playlist:0awXhrnDTYbXrXvPpd0SA5']
115893,Good Morning World but is it okay if it's lofi?,['Kijugo'],spotify:track:1i66zsaWvcRUjaLC3avDBv,37,single,True,2021-01-09,['spotify:artist:7HjVvgY9p57LOIrGyulrVU'],['spotify:playlist:4WtqLI6gaRFaWB4g6mDnAX']
141484,Kastilyong Buhangin,['Basil Valdez'],spotify:track:0IAzBZOuC41PMTuaXy0WAe,0,album,True,2008-09-24,['spotify:artist:2ctUvNSyw4TfFtQMkBYiKZ'],['spotify:playlist:0MUsAH2moJ4e3GD9M24Kvy']
193265,"Oh, How I Love Jesus",['VeggieTales'],spotify:track:5e0lNpdaKF9Hk4Q5NqYVdS,8,album,True,2013-03-26,['spotify:artist:4QKx7KohkWZAOkO4sI3GRx'],['spotify:playlist:37i9dQZF1DX9hS79sjNt2Z']
170230,En Tur I Gyngen,"['Al Lindrum', 'Dolph', 'Alvaro Suarez']",spotify:track:1fMkyyaVvseZRWmIb78A0J,7,single,True,2019-07-19,"['spotify:artist:18YiaWUIJeOQChQBf2M0Gx', 'spotify:artist:1Xw4E3IabrEFoiT1o4vJB1', 'spotify:artist:6zfwxQQjoCU9uSsrwckyZv']",['spotify:playlist:4A2RbAw9b7bKpviJPgj6j0']
8069,This Afternoon,['Nickelback'],spotify:track:1RG8MABX0VciDk6WYb8pBv,58,album,True,2008-10-28,['spotify:artist:6deZN1bslXzeGvOLaLMOIF'],"['spotify:playlist:3dYBGURMCqn0gLSO0dGS2C', 'spotify:playlist:5mU0kcXxbj5swbs3lVLCXB', 'spotify:playlist:3OmqZKgsQomEk4rM82oVEX', 'spotify:playlist:3slaIi3nw0gat5IXNdFgmi']"
42752,Ok,['OMFG'],spotify:track:2BrEHx5ITLJHYF7A68XAiE,35,single,True,2015-05-13,['spotify:artist:0UdoKjWIe3tHyiqc4qT3Oz'],['spotify:playlist:3MzWJsyHknlfMoqWPaqWHu']
223667,Lloro Tu Despedida - Remastered/Rudy Van Gelder Edition,['Ike Quebec'],spotify:track:4AMW1ZpBATY79f0AlfMVwT,44,album,True,2007-01-01,['spotify:artist:6y7dRlvApiCjP12JrxWQjh'],['spotify:playlist:6qDrM9UqxhM6tkOWTwmahX']
78095,Wasted Hours,['Arcade Fire'],spotify:track:6336VDSySvOz7FD2EX7VcT,40,album,True,2010-08-02,['spotify:artist:3kjuyTCjPG1WMFCiyc5IuB'],"['spotify:playlist:27Ep9I9XDg3zwi1tmn57dg', 'spotify:playlist:70g2uez7L1UavQ6jCuV5Ps']"
142075,Don't Take Much,['Brian Kelley'],spotify:track:2QxQZ32WqE9qzVi0QAiqAw,30,album,True,2021-06-25,['spotify:artist:46c50yWMo9wiTgVe1VxBbQ'],['spotify:playlist:0J74JRyDCMotTzAEKMfwYN']
48962,Pepper them,['Jiga Icy'],spotify:track:5HQE1cR5aQjddzTQHMGdbH,20,single,True,2022-05-08,['spotify:artist:71hJs4UEiBdrQBcLzwAGt9'],['spotify:playlist:07oTmIvMwRmrADtvm4vzWL']
177945,Manzaralar,['Patron'],spotify:track:7CyKxThAhId8fyIauqLHyU,51,album,True,2019-04-04,['spotify:artist:2r8iLFeSTuOiZualHmSXxS'],['spotify:playlist:4ief2JTj7aKLoCLTdV1yzu']
124046,Mary Poppins - Storyteller,['Karen Dotrice'],spotify:track:3MzsifNRt15WBoc6u7PLul,36,single,True,2004-01-01,['spotify:artist:2vHx2wi7daCLxHL0jKOZiz'],"['spotify:playlist:1Yeg0iguRAurdQLMdZftKE', 'spotify:playlist:5QIEmVxbsCqPYcjcuujvkY']"
137859,Il Vento D'oro,"['Lofi Fruits Music', 'Tempura', 'Fets']",spotify:track:2k3BNsdINPGcByFsT6QciI,0,single,True,2020-05-01,"['spotify:artist:1dABGukgZ8XKKOdd2rVSHM', 'spotify:artist:3WLUyDqIO1ihcIgNzIu6ZB', 'spotify:artist:0GJ3FYu5TXpDjqvPs9iA4u']",['spotify:playlist:6oiGaeTJj0APdxMWpMOGfE']
180594,Knocking Pictures off da Wall,['DJ Screw'],spotify:track:55sxugBduWb51PRY5Kunj3,38,album,True,2016-12-02,['spotify:artist:6TC6ZeVdvCuBSn32h5Msul'],['spotify:playlist:7y0csBMeXGx8R6VKuINGGY']
20257,Californication,['Brennan Lynch'],spotify:track:3eLNDLJafiuhAXizsNqcCS,36,single,True,2022-12-16,['spotify:artist:17pyV0hn7BcEd4esh9GvHX'],['spotify:playlist:37i9dQZF1DWXRIPBpg9WV1']
191542,Red Dress,['Nova Miller'],spotify:track:6Owqkp5aWfFy5wkkvw9ZTW,27,single,True,2020-11-13,['spotify:artist:69iZuswGpLplhnKBE0MxcA'],['spotify:playlist:37i9dQZF1DWSFWSTYGmXDl']
31887,イザベラの唄,['小畑貴裕'],spotify:track:6qzTbAFDX82BxJIBbdKPH8,57,album,True,2019-12-21,['spotify:artist:1ts9YsGOQHW0vzUrhG4ZpH'],"['spotify:playlist:0ZQgcMyLn3GTkwTJpiwzh0', 'spotify:playlist:0uDEMy8zboD1Ha2731j4qh', 'spotify:playlist:0p7IJ55Ob0J3ZG4E5pgSLd']"
194794,Light It Up,['Terrian'],spotify:track:0gR1qiHy2YNUe9xMSGl7bo,44,single,True,2021-02-26,['spotify:artist:19TPpTWkgX13Qc2stbqVoP'],"['spotify:playlist:43hTdt8GkctyvvX7VY47yJ', 'spotify:playlist:2ccMUqcQRPvpmuWrBCaGdX']"
38478,The Elven Realm,['Celestial Aeon Project'],spotify:track:5kVSnfhrcFmtGYzaJ2vaWo,31,album,True,2018-07-11,['spotify:artist:3erL8NEQbmmOXhO6yyVWxO'],['spotify:playlist:37i9dQZF1DZ06evO1S8u7A']
72952,Lost Fate,['Rowena Maquimay'],spotify:track:0AOtLOul7YEPrKoZ5x9yv9,14,album,True,2022-05-18,['spotify:artist:5uNIQQg04aoLJwOfxz330W'],['spotify:playlist:7EoD4ZofM0VIqQMdXvN405']
277264,Mississippi River Blues,['Big Bill Broonzy'],spotify:track:1UFCysv3qLxS105FO0DPPh,1,album,True,1991,['spotify:artist:6HwigzRpuWoCZDqMOQc5eu'],['spotify:playlist:7IFAfqFIn1smkwYYqQmJr2']
261311,Rama lama,['Tennessee'],spotify:track:3wgh5xM4ZTwlCqS5RiKXWF,0,album,True,2004-01-01,['spotify:artist:53c6LILCfJcDt4MfXOWClk'],['spotify:playlist:1Up5iMpVXR2h8WveHJOPNL']
111303,Old and Wise,['The Alan Parsons Project'],spotify:track:0aKZS2sM8zI9I6Esp420V3,0,album,True,1982-06-01,['spotify:artist:2m62cc253Xvd9qYQ8d2X3d'],"['spotify:playlist:02IXakCizjUDzM5V4a9YO6', 'spotify:playlist:1MEmEumj2uMWr5irFfH63G', 'spotify:playlist:0YPqvRLKzOJsdIEI4TTHK0']"
115137,Bad Man,['Anika Nilles'],spotify:track:1tIuvulVhuiWlSxvXhRkvm,0,compilation,True,2011-09-13,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],"['spotify:playlist:7FXivY6g00usxCX0Z8CeNe', 'spotify:playlist:2IlWTFK2EGtrZtZ9rqNL0g']"
219326,Nightbird,['Kalapana'],spotify:track:23he0kCJjSC0R660SjGeWH,34,album,True,1978-10-23,['spotify:artist:4mB6bLM0dGTDluRlMcbrPn'],"['spotify:playlist:560cBh97mgPBJrarLSmLOG', 'spotify:playlist:0ho8TjJ1JWxhr7O91OWe5C']"
275963,"Vous permettez, monsieur ?",['Salvatore Adamo'],spotify:track:3xCE5pciNmiRNUk9J6pWeM,37,album,True,2003,['spotify:artist:37r3ZUhErh0QPJENMsAPBG'],['spotify:playlist:37i9dQZF1DWTypZHlgEy1G']
225106,Old Man Blues,['Across The White Water Tower'],spotify:track:0YvW4pddjTFfxuq0eyB89C,0,compilation,True,2010-11-04,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:11ecIKscoP0MHf0yUwJeuU']
64269,LK Feat. Stamina MC (Carol Carolina Bela),"['DJ Marky', 'XRS']",spotify:track:2EiazSYyCSlBEKED2EvysD,50,album,True,2004-03-09,"['spotify:artist:1rd51IrbtX9DqoU0Zxu4TV', 'spotify:artist:5ygGHl3fcjSnPYYJE9x1P0']","['spotify:playlist:2ln3m4Wsq4ntzYfV7kkdbq', 'spotify:playlist:3L3t90kTFROVUsOugFT345', 'spotify:playlist:3h1LinnMK8QFLcP9tGHloK']"
200637,Kings,['Disciple'],spotify:track:77Vtny95NYWCLmWKHFESJB,0,album,True,2012-11-13,['spotify:artist:4D9k73VomKTnVQ6ROnt8IO'],['spotify:playlist:08GOPsPzwlkic18IQHa8ww']
222270,Before I Leave,['Maksymilian Pawluk'],spotify:track:1SggA6kFD6R609IpRTz67i,24,single,True,2022-03-16,['spotify:artist:5Vnh9Nz9XIqHu184MlbaHq'],['spotify:playlist:2n8eGeRIBNRPybjsiPOE8T']
254782,Cache Cache,['The Who'],spotify:track:2ZkCfXzrs0XtDW4A8rVCSh,15,album,True,1981-03-16,['spotify:artist:67ea9eGLXYMsO2eYQRui3w'],['spotify:playlist:37i9dQZF1EIdVMLYScgJ4Z']
214606,Nuages,"['Willie Nelson', 'Sister Bobbie']",spotify:track:7BlpLvAA2qA5CbrNLJIrA9,22,album,True,2014-11-28,"['spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3', 'spotify:artist:3NyXLR1Fh85B6zEbc38IwK']",['spotify:playlist:2Kpofv4uQO0lYNkitINzuy']
248854,Underground,['Emilia'],spotify:track:3QWCxOv2YharMus6KbfiPJ,72,single,True,2022-11-17,['spotify:artist:0AqlFI0tz2DsEoJlKSIiT9'],['spotify:playlist:37i9dQZF1DWUArRC04H8rI']
63421,Lover / / Over the Moon,['Alice Phoebe Lou'],spotify:track:5hGzYOXKT3YxJu2qcDTc44,53,album,True,2021-03-19,['spotify:artist:03uMw43UVu9MsQCcHVSGjX'],"['spotify:playlist:4N9vBvck3hHYikWCFF2sqg', 'spotify:playlist:2r7BdKBNKmRIGJlnzLaMoV']"
213961,Imagination,['The North Sea Trio'],spotify:track:3zkcVHhBj6hkbyE0G5xHfM,55,single,True,2022-11-25,['spotify:artist:1aalpsSEZpG1wLuLvXcCco'],['spotify:playlist:37i9dQZF1DXbOVU4mpMJjh']
213117,Ingenting är värt nånting,['Troublemakers'],spotify:track:363hAKPRyeNb7Gs9AMtDed,25,album,True,2016-03-04,['spotify:artist:1TCOtUmprjwM5jPw5Exicn'],['spotify:playlist:6SXHQgMHJ662WwZaTtabgp']
81330,Return to Yourself,['Parijat'],spotify:track:7eGb653sCcYhWmcXtelky9,43,album,True,2008-11-11,['spotify:artist:6lpQfHLbVN6VByl14T8Bry'],['spotify:playlist:0mnWqdNjnmb0AqNmXzQ0Vz']
230250,Celebridade,"['DJ Guh Mix', 'Mc Paiva ZS']",spotify:track:74Rlvq5am39TvYtAgRyuEQ,60,single,True,2022-03-18,"['spotify:artist:3zG4hHVlA4xIX5jwvOa2KD', 'spotify:artist:0gHj4MPwwcZ8Zl9CY0hqT5']",['spotify:playlist:6u4BnUJ82UjmfgjtZTgD4M']
155436,Forever,"['Darren Styles', 'Olly James', 'Dee Dee']",spotify:track:2G7qua6CG3xATC1EBGWscc,38,single,True,2022-02-11,"['spotify:artist:2gZzTzeACSwFqkMroVxmnm', 'spotify:artist:04Ze9i5w3NXno5DdMNpJZC', 'spotify:artist:6IdlUSa29eSvdn3yBAO1kg']",['spotify:playlist:7zRkmyvfRzmXgwqVVL7io8']
75543,She,['dodie'],spotify:track:45h4w81P5iJJTSeR0jJUQ8,63,album,True,2019-01-18,['spotify:artist:21TinSsF5ytwsfdyz5VSVS'],"['spotify:playlist:6nKO8H7WVpmLvSOKRdtoyr', 'spotify:playlist:1bzA9YFHi0xjPa1P5DZFsc', 'spotify:playlist:65RwceKB8V7lt5JOzLTQQ2']"
202103,Stomp,"['Kirk Franklin', 'Gods Property']",spotify:track:07nv6M8pDLGNZoNpwp2RRD,38,album,True,1997,"['spotify:artist:4akybxRTGHJZ1DXjLhJ1qu', 'spotify:artist:3xtft29VZ2knyu7dEC9N7X']","['spotify:playlist:64nZ6rpp0an6Wpe9YPvQ88', 'spotify:playlist:4GVzSC8tKpHHnzlGo0B28b', 'spotify:playlist:6Dn2TQtJsDj5TpgNgN956h']"
224063,This Masquerade - 2015 GH Version,['George Benson'],spotify:track:7GkaclZPWxJujsylkMetsW,40,compilation,True,2015-02-27,['spotify:artist:4N8BwYTEC6XqykGvXXlmfv'],['spotify:playlist:7bSVZQs1m9LmHiDpRk1Tg0']
228953,Bamboleo,['Gipsy Kings'],spotify:track:5siwoDxCGDYnmfWV5SlUpE,49,album,True,1988-11-08,['spotify:artist:3jc496ljiyrS3ECrD7QiqL'],"['spotify:playlist:5uBW8XcHyoO0EpbXpS0hpb', 'spotify:playlist:37i9dQZF1DX64iuGKXnGvl', 'spotify:playlist:37i9dQZF1DWVWEJ7IcHiFv']"
205861,Up From The Grave He Arose,['Redeemer Presbyterian Church'],spotify:track:54rzYye7WsQCdcgHt5EQYH,33,album,True,2007-09-12,['spotify:artist:5iYiRsijHsywlnWC8iHdyx'],['spotify:playlist:46QwJRZ4GujPgK3pQ9GSfd']
97833,Turnin' Me Up,['BJ The Chicago Kid'],spotify:track:5MjAFPcmrR1DYCgZrXCN4d,57,album,True,2016-02-19,['spotify:artist:07d5etnpjriczFBB8pxmRe'],"['spotify:playlist:0RDpf5LtKRA5sNmlCDaKxQ', 'spotify:playlist:4LnE3TlAWCstVM6HJEaiCQ']"
44589,Forget You,['Rusty Machines'],spotify:track:69y9LwukjwAGR0K6NYnaaO,34,single,True,2014-02-15,['spotify:artist:6NdRRHX07ypBWnbKLMDbpM'],['spotify:playlist:67RxlzsCKpBR8AbHD0dR1J']
128262,"Piano Concerto No. 22 in E-Flat Major, K. 482 (arr. J.N. Hummel for flute, violin, cello and piano): II. Andante con moto","['Wolfgang Amadeus Mozart', 'Johann Nepomuk Hummel', 'Henrik Wiese', 'Peter Clemente', 'Tibor Benyi', 'Fumiko Shiraga']",spotify:track:0LMDUboADciJ69sw7Ym8WJ,1,album,True,2013-11-28,"['spotify:artist:4NJhFmfw43RLBLjQvxDuRS', 'spotify:artist:0WiK9IsQEQEuIQ1iDxvuPg', 'spotify:artist:03yONYc3fTInmqF2aBTy7c', 'spotify:artist:7Hjm3jkfmy6KapAjvHzjcE', 'spotify:artist:2e5MabW8s7VkgTgSUPzrxW', 'spotify:artist:1T0frLG4oTyo9mQlsw8Nyl']",['spotify:playlist:1XrWeZnszxWUU4VgUXoRhJ']
8156,If I Let You Go - Radio Edit,['Westlife'],spotify:track:3St0RlsL0Z0klK1mqWakQm,67,album,True,1999-11-01,['spotify:artist:5Z1CCuBsyhEHngq3U5IraY'],"['spotify:playlist:570hGo7erld1IQvKKde3Jb', 'spotify:playlist:1HCL160DlTgFfhimzakfcZ']"
15759,Titli,['Vishal-Shekhar'],spotify:track:0joXv5niso2T8YXWOlIe1X,60,album,True,2013-07-03,['spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'],['spotify:playlist:1Am7Zvrxj1frPaWI3yp3GV']
200150,Glow,['Alano Adan'],spotify:track:0NU8VUJvd0JFGtkXyzLKSB,19,album,True,2021-08-13,['spotify:artist:7wpIZPRDEX47zCJWU0B89N'],['spotify:playlist:45UqU0rpWFISr21OK9gQM8']
253854,Ready To Roll,['Joanne Shaw Taylor'],spotify:track:6HEHFaORaRoY8WVWsrjDLw,0,album,True,2016-09-30,['spotify:artist:3FmTlY1F9dQyRursrsUaU7'],['spotify:playlist:2ypxyEeww4mKLetwJvEgnG']
115264,"The Day (Japanese Version) [From ""Boku No Hero Academia""]",['Miura Jam'],spotify:track:4qIzab0KCI3SPmuUae4U0O,0,single,True,2017-06-04,['spotify:artist:5ZcXM1KFH6hhLoBIdgCnap'],['spotify:playlist:1YA5cPIfDy3L03bGnNiDM7']
152709,Kids on Sugar,['Garage Fuzz'],spotify:track:4sdVVSEQxYnzPFR04JWMA5,19,album,True,2012,['spotify:artist:5CxFdJDDcUDl0oa0DjrqJs'],['spotify:playlist:37i9dQZF1DZ06evO3jfamW']
147754,I'm Gonna Tell You Something,['Lattie Moore'],spotify:track:4zDaIKwCjgT2YtPmmKSWzk,0,album,True,2005,['spotify:artist:6kXBHQhGy3KQBypq0ddSgK'],['spotify:playlist:6z7n4Q7b3pkhavgK3A7tl2']
45837,"Weight of the World (From ""NieR: Automata"")",['JVNA'],spotify:track:03tQlRpgHH6xZqgJuc2Ooc,27,single,True,2018-02-01,['spotify:artist:0BMfVLB7t0VCzNBZZKBy6A'],['spotify:playlist:00b3HHh7IbNHNeytD4Uamy']
86048,House of the Rising Sun,['Peaceful Piano'],spotify:track:5ytnaiJwvqZRbOE9L6xbUC,30,compilation,True,2011-12-06,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:5HAsPn8qAsUDmrNtsN5oFd']
60474,ENEMY AND REVENGE,['Mista Playa'],spotify:track:2DF5HNnZTiNgY8JDOvJQ2S,60,single,True,2022-07-15,['spotify:artist:1HKnpKgZV66Fo0wLW9K25i'],['spotify:playlist:5nnwc7K3rcdHBHezbwVoag']
275711,"Maybe, I",['Des Rocs'],spotify:track:12kgfmoTdU5A7oyIkEZpMZ,0,single,True,2018-11-02,['spotify:artist:2kO6mP0olFJGGh6kvUdNC8'],['spotify:playlist:0nNWvCmhb9XqldYDcqZKIx']
70447,Heart On Fire,['Eric Church'],spotify:track:0ysCB1Jg4hli0XlEWlipo7,58,album,True,2021-04-16,['spotify:artist:2IvkS5MXK0vPGnwyJsrEyV'],"['spotify:playlist:6fphk7IAFXeGlRQyMLmU1z', 'spotify:playlist:37i9dQZF1DWWH0izG4erma', 'spotify:playlist:7hEGbkygoJOGAXc5NcEaEZ', 'spotify:playlist:0v4DvG8cBpHGOBOxVuVvgV', 'spotify:playlist:0Q0pDDP9h03TZ8WKzvSpRi']"
189502,Have A Holly Jolly Christmas,['Climax Blues Band'],spotify:track:3CX3aJnXjRw2V1V6nNcxaL,17,compilation,True,2005-01-01,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:37i9dQZF1DX10JY0qJoWDu']
248411,40 Days & 40 Nights (Pt. 2),['Julión Álvarez y su Norteño Banda'],spotify:track:1vhfL29bRXSpZcA0rBkiES,33,compilation,True,2020-12-31,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:37i9dQZF1DX3mvx0imueXo']
152903,Ghost Ship,['Blur'],spotify:track:61JDaStnXY3vbaEjliB5WA,56,album,True,2015-04-24,['spotify:artist:7MhMgCo0Bl0Kukl93PZbYS'],"['spotify:playlist:0iHMEv2JSsu7cgm2LPbzJn', 'spotify:playlist:4UXDlyYBa9q7dhPMInf9kJ', 'spotify:playlist:37i9dQZF1DWZTjb5Ra7K9k']"
